Building Public ID,Building Type,Building Use,Building Location Region,Building New or Renovation,Building Area in Square Meters,Building Area in Square Feet,Building Storeys,Life Cycle Assessment Year,Life Cycle Assessment Reference Period,Life Cycle Assessment Source Code,Life Cycle Assessment Stages,Life Cycle Assessment Building Scope,Life Cycle Assessment Material Quantity,Embodied Carbon Whole Building Excluding Operational,Embodied Carbon Life Cycle Assessment Area Per Square Meter,Minimum Building Area in Square Meters,Maximum Building Area in Square Meters,Minimum Building Area in Square Feet,Maximum Building Area in Square Feet,Minimum Building Storeys,Maximum Building Storeys
A02,Commercial,Education,North America,New,2324 to 4645,"25,001 to 50,000",1 to 6,2013.0,50.0,14.0,A,SF,Y,634.26,220.0,2324.0,4645.0,25001,50000.0,1.0,6.0
A02,Commercial,Education,North America,New,18581 to 46451,"200,001 to 500,000",1 to 6,2013.0,50.0,14.0,A,SF,Y,4888.56,213.0,18581.0,46451.0,200001,500000.0,1.0,6.0
A02,Commercial,Education,North America,New,4646 to 9290,"50,001 to 100,000",1 to 6,2014.0,50.0,14.0,A,SF,Y,1637.36,211.0,4646.0,9290.0,500001,100000.0,1.0,6.0
A02,Commercial,Health Care,North America,New,466 to 929,"5,001 to 10,000",1 to 6,2014.0,50.0,14.0,A,SF,Y,117.53,211.0,466.0,929.0,5001,10000.0,1.0,6.0
A02,Commercial,Public Assembly,North America,New,46452 to 92903,"500,001 to 1 million",7 to 14,2013.0,50.0,14.0,A,SF,Y,9684.27,208.0,46452.0,92903.0,500001,1000000.0,7.0,14.0
A02,Commercial,Lodging,North America,New,18581 to 46451,"200,001 to 500,000",15 to 25,2015.0,50.0,14.0,A,SF,Y,7826.88,207.0,18581.0,46451.0,200001,500000.0,15.0,25.0
A02,Residential,Other,North America,New,18581 to 46451,"200,001 to 500,000",15 to 25,2013.0,50.0,14.0,A,SF,Y,4834.0,206.0,18581.0,46451.0,200001,500000.0,15.0,25.0
A02,Commercial,Other,Asia-Pacific,New,46452 to 92903,"500,001 to 1 million",1 to 6,2015.0,50.0,14.0,A,SF,Y,13413.83,203.0,46452.0,92903.0,500001,1000000.0,1.0,6.0
A02,Commercial,Other,North America,New,18581 to 46451,"200,001 to 500,000",1 to 6,2013.0,50.0,14.0,A,SF,Y,5498.26,203.0,18581.0,46451.0,200001,500000.0,1.0,6.0
A02,Residential,Other,North America,New,18581 to 46451,"200,001 to 500,000",More than 25,2015.0,50.0,14.0,A,SF,Y,4481.7,201.0,18581.0,46451.0,200001,500000.0,25.0,1000000000.0
A02,Residential,Other,,New,94 to 465,"1,001 to 5,000",1 to 6,2015.0,50.0,14.0,A,SF,Y,67.6,200.0,94.0,465.0,1001,5000.0,1.0,6.0
A02,Commercial,Education,North America,New,930 to 2323,"10,001 to 25,000",1 to 6,2013.0,50.0,14.0,A,SF,Y,210.4,200.0,930.0,2323.0,10001,25000.0,1.0,6.0
A02,Commercial,Education,North America,New,9291 to 18580,"100,001 to 200,000",1 to 6,2014.0,50.0,14.0,A,SF,Y,2865.6,199.0,9291.0,18580.0,100001,200000.0,1.0,6.0
A02,Commercial,Public Assembly,North America,New,46452 to 92903,"500,001 to 1 million",1 to 6,2014.0,50.0,14.0,A,SF,Y,12165.55,194.0,46452.0,92903.0,500001,1000000.0,1.0,6.0
A02,Commercial,Health Care,North America,New,4646 to 9290,"50,001 to 100,000",1 to 6,2014.0,50.0,14.0,A,SF,Y,1079.23,192.0,4646.0,9290.0,500001,100000.0,1.0,6.0
A02,Commercial,Health Care,North America,New,18581 to 46451,"200,001 to 500,000",7 to 14,2014.0,50.0,14.0,A,SF,Y,8138.51,191.0,18581.0,46451.0,200001,500000.0,7.0,14.0
A02,Commercial,Education,North America,New,930 to 2323,"10,001 to 25,000",1 to 6,2013.0,50.0,14.0,A,SF,Y,269.14,189.0,930.0,2323.0,10001,25000.0,1.0,6.0
A02,Residential,Other,North America,New,46452 to 92903,"500,001 to 1 million",7 to 14,2013.0,50.0,14.0,A,SF,Y,10909.18,184.0,46452.0,92903.0,500001,1000000.0,7.0,14.0
A02,Commercial,Education,North America,New,94 to 465,"1,001 to 5,000",1 to 6,2013.0,50.0,14.0,A,SF,Y,44.71,181.0,94.0,465.0,1001,5000.0,1.0,6.0
A02,Commercial,Office,North America,New,18581 to 46451,"200,001 to 500,000",7 to 14,2013.0,50.0,14.0,A,SF,Y,6147.41,178.0,18581.0,46451.0,200001,500000.0,7.0,14.0
A02,Commercial,Lodging,North America,New,18581 to 46451,"200,001 to 500,000",7 to 14,2014.0,50.0,14.0,A,SF,Y,5130.52,177.0,18581.0,46451.0,200001,500000.0,7.0,14.0
A02,Commercial,Other,North America,New,18581 to 46451,"200,001 to 500,000",1 to 6,2015.0,50.0,14.0,A,SF,Y,6398.73,177.0,18581.0,46451.0,200001,500000.0,1.0,6.0
A02,Commercial,Education,North America,New,930 to 2323,"10,001 to 25,000",1 to 6,2013.0,50.0,14.0,A,SF,Y,202.22,176.0,930.0,2323.0,10001,25000.0,1.0,6.0
A02,Commercial,Mixed,North America,New,46452 to 92903,"500,001 to 1 million",7 to 14,2014.0,50.0,14.0,A,SF,Y,10346.16,176.0,46452.0,92903.0,500001,1000000.0,7.0,14.0
A02,Commercial,Other,North America,New,18581 to 46451,"200,001 to 500,000",7 to 14,2015.0,50.0,14.0,A,SF,Y,4797.41,176.0,18581.0,46451.0,200001,500000.0,7.0,14.0
A02,Commercial,Education,North America,New,18581 to 46451,"200,001 to 500,000",7 to 14,2014.0,50.0,14.0,A,SF,Y,4643.15,173.0,18581.0,46451.0,200001,500000.0,7.0,14.0
A02,Commercial,Other,North America,New,18581 to 46451,"200,001 to 500,000",1 to 6,2014.0,50.0,14.0,A,SF,Y,5320.99,172.0,18581.0,46451.0,200001,500000.0,1.0,6.0
A02,Commercial,Education,North America,New,9291 to 18580,"100,001 to 200,000",1 to 6,2013.0,50.0,14.0,A,SF,Y,1781.99,171.0,9291.0,18580.0,100001,200000.0,1.0,6.0
A02,Commercial,Public Assembly,North America,New,18581 to 46451,"200,001 to 500,000",More than 25,2014.0,50.0,14.0,A,SF,Y,7943.12,171.0,18581.0,46451.0,200001,500000.0,25.0,1000000000.0
A02,Commercial,Other,North America,New,46452 to 92903,"500,001 to 1 million",7 to 14,2013.0,50.0,14.0,A,SF,Y,12674.09,168.0,46452.0,92903.0,500001,1000000.0,7.0,14.0
A02,Commercial,Other,North America,New,9291 to 18580,"100,001 to 200,000",1 to 6,2014.0,50.0,14.0,A,SF,Y,2130.24,168.0,9291.0,18580.0,100001,200000.0,1.0,6.0
A02,Commercial,Other,North America,New,18581 to 46451,"200,001 to 500,000",7 to 14,2013.0,50.0,14.0,A,SF,Y,3753.33,167.0,18581.0,46451.0,200001,500000.0,7.0,14.0
A02,Commercial,Education,North America,New,4646 to 9290,"50,001 to 100,000",1 to 6,2014.0,50.0,14.0,A,SF,Y,1064.15,157.0,4646.0,9290.0,500001,100000.0,1.0,6.0
A02,Commercial,Health Care,North America,New,9291 to 18580,"100,001 to 200,000",1 to 6,2015.0,50.0,14.0,A,SF,Y,2152.8,155.0,9291.0,18580.0,100001,200000.0,1.0,6.0
A02,Commercial,Lodging,North America,New,46452 to 92903,"500,001 to 1 million",7 to 14,2015.0,50.0,14.0,A,SF,Y,7234.91,153.0,46452.0,92903.0,500001,1000000.0,7.0,14.0
A02,Commercial,Public Assembly,North America,New,4646 to 9290,"50,001 to 100,000",1 to 6,2014.0,50.0,14.0,A,SF,Y,885.95,149.0,4646.0,9290.0,500001,100000.0,1.0,6.0
A02,Commercial,Education,North America,New,930 to 2323,"10,001 to 25,000",1 to 6,2014.0,50.0,14.0,A,SF,Y,183.87,149.0,930.0,2323.0,10001,25000.0,1.0,6.0
A02,Commercial,Education,North America,New,466 to 929,"5,001 to 10,000",1 to 6,2013.0,50.0,14.0,A,SF,Y,120.41,143.0,466.0,929.0,5001,10000.0,1.0,6.0
A02,Commercial,Public Assembly,Africa,New,4646 to 9290,"50,001 to 100,000",1 to 6,2015.0,50.0,14.0,A,SF,Y,791.51,142.0,4646.0,9290.0,500001,100000.0,1.0,6.0
A02,Commercial,Other,North America,New,9291 to 18580,"100,001 to 200,000",1 to 6,2013.0,50.0,14.0,A,SF,Y,2268.0,140.0,9291.0,18580.0,100001,200000.0,1.0,6.0
A02,Commercial,Education,North America,New,930 to 2323,"10,001 to 25,000",1 to 6,2013.0,50.0,14.0,A,SF,Y,132.39,134.0,930.0,2323.0,10001,25000.0,1.0,6.0
A02,Commercial,Other,North America,New,18581 to 46451,"200,001 to 500,000",7 to 14,2015.0,50.0,14.0,A,SF,Y,6177.98,133.0,18581.0,46451.0,200001,500000.0,7.0,14.0
A02,Commercial,Education,North America,New,930 to 2323,"10,001 to 25,000",1 to 6,2014.0,50.0,14.0,A,SF,Y,271.03,129.0,930.0,2323.0,10001,25000.0,1.0,6.0
A02,Commercial,Education,North America,New,4646 to 9290,"50,001 to 100,000",1 to 6,2015.0,50.0,14.0,A,SF,Y,761.09,128.0,4646.0,9290.0,500001,100000.0,1.0,6.0
A02,Commercial,Public Assembly,North America,New,466 to 929,"5,001 to 10,000",1 to 6,2014.0,50.0,14.0,A,SF,Y,108.2,127.0,466.0,929.0,5001,10000.0,1.0,6.0
A02,Residential,Other,North America,New,46452 to 92903,"500,001 to 1 million",15 to 25,2013.0,50.0,14.0,A,SF,Y,7966.73,126.0,46452.0,92903.0,500001,1000000.0,15.0,25.0
A02,Commercial,Public Assembly,North America,New,4646 to 9290,"50,001 to 100,000",1 to 6,2013.0,50.0,14.0,A,SF,Y,1140.58,123.0,4646.0,9290.0,500001,100000.0,1.0,6.0
A02,Commercial,Other,North America,New,4646 to 9290,"50,001 to 100,000",7 to 14,2014.0,50.0,14.0,A,SF,Y,696.51,119.0,4646.0,9290.0,500001,100000.0,7.0,14.0
A02,Commercial,Health Care,North America,New,4646 to 9290,"50,001 to 100,000",1 to 6,2013.0,50.0,14.0,A,SF,Y,985.89,118.0,4646.0,9290.0,500001,100000.0,1.0,6.0
A02,Commercial,Health Care,North America,New,18581 to 46451,"200,001 to 500,000",1 to 6,2013.0,50.0,14.0,A,SF,Y,3804.37,117.0,18581.0,46451.0,200001,500000.0,1.0,6.0
A02,Generic,Other,North America,New,2324 to 4645,"25,001 to 50,000",1 to 6,2014.0,50.0,14.0,A,SF,Y,460.21,112.0,2324.0,4645.0,25001,50000.0,1.0,6.0
A02,Residential,Other,Asia-Pacific,New,Over 92903,Over 1 million,15 to 25,2014.0,50.0,14.0,A,SF,Y,10599.06,111.0,92903.0,1000000000.0,1000000,inf,15.0,25.0
A02,Commercial,Office,North America,New,9291 to 18580,"100,001 to 200,000",1 to 6,2013.0,50.0,14.0,A,SF,Y,1184.83,109.0,9291.0,18580.0,100001,200000.0,1.0,6.0
A02,Commercial,Education,North America,New,2324 to 4645,"25,001 to 50,000",More than 25,2014.0,50.0,14.0,A,SF,Y,288.96,109.0,2324.0,4645.0,25001,50000.0,25.0,1000000000.0
A02,Commercial,Office,North America,New,2324 to 4645,"25,001 to 50,000",1 to 6,2013.0,50.0,14.0,A,SF,Y,360.19,106.0,2324.0,4645.0,25001,50000.0,1.0,6.0
A02,Commercial,Public Assembly,North America,New,18581 to 46451,"200,001 to 500,000",1 to 6,2014.0,50.0,14.0,A,SF,Y,2897.82,102.0,18581.0,46451.0,200001,500000.0,1.0,6.0
A02,Commercial,Education,North America,New,18581 to 46451,"200,001 to 500,000",1 to 6,2013.0,50.0,14.0,A,SF,Y,1965.5,100.0,18581.0,46451.0,200001,500000.0,1.0,6.0
A02,Commercial,Public Assembly,North America,New,46452 to 92903,"500,001 to 1 million",1 to 6,2014.0,50.0,14.0,A,SF,Y,6270.9,100.0,46452.0,92903.0,500001,1000000.0,1.0,6.0
A02,Commercial,Office,North America,New,9291 to 18580,"100,001 to 200,000",1 to 6,2013.0,50.0,14.0,A,SF,Y,1010.91,93.0,9291.0,18580.0,100001,200000.0,1.0,6.0
A02,Commercial,Education,North America,New,466 to 929,"5,001 to 10,000",1 to 6,2015.0,50.0,14.0,A,SF,Y,72.22,92.0,466.0,929.0,5001,10000.0,1.0,6.0
A02,Commercial,Other,North America,New,18581 to 46451,"200,001 to 500,000",7 to 14,2014.0,50.0,14.0,A,SF,Y,2023.38,90.0,18581.0,46451.0,200001,500000.0,7.0,14.0
A04,Commercial,Public Assembly,Africa,New,2324 to 4645,"25,001 to 50,000",1 to 6,2011.0,100.0,,AB,SFEI,N,2417.88,1209.71,2324.0,4645.0,25001,50000.0,1.0,6.0
A04,Commercial,Office,,New,2324 to 4645,"25,001 to 50,000",1 to 6,2004.0,,,A,SFEI,N,3069.74,1058.53,2324.0,4645.0,25001,50000.0,1.0,6.0
A04,,,,New,46452 to 92903,"500,001 to 1 million",1 to 6,2011.0,120.0,,AB,SFEI,N,39011.91,1057.23,46452.0,92903.0,500001,1000000.0,1.0,6.0
A04,Residential,Other,,New,93 or less,"1,000 or less",1 to 6,,100.0,,A,SEI,N,59.4,913.85,0.0,93.0,#NAME?,1000.0,1.0,6.0
A04,Residential,Other,,New,93 or less,"1,000 or less",1 to 6,,100.0,,A,SEI,N,58.19,895.23,0.0,93.0,#NAME?,1000.0,1.0,6.0
A04,Residential,Other,,New,93 or less,"1,000 or less",1 to 6,,100.0,,A,SEI,N,58.09,893.69,0.0,93.0,#NAME?,1000.0,1.0,6.0
A04,Residential,Other,,New,93 or less,"1,000 or less",1 to 6,,100.0,,A,SEI,N,55.95,860.77,0.0,93.0,#NAME?,1000.0,1.0,6.0
A04,Commercial,Public Assembly,Europe,New,18581 to 46451,"200,001 to 500,000",7 to 14,,40.0,,B,S,N,21425.09,801.0,18581.0,46451.0,200001,500000.0,7.0,14.0
A04,Commercial,Office,,New,2324 to 4645,"25,001 to 50,000",1 to 6,1998.0,60.0,,A,S,N,2035.8,783.0,2324.0,4645.0,25001,50000.0,1.0,6.0
A04,Commercial,Office,,New,2324 to 4645,"25,001 to 50,000",1 to 6,1998.0,60.0,,A,S,N,2025.4,779.0,2324.0,4645.0,25001,50000.0,1.0,6.0
A04,Commercial,Office,,New,2324 to 4645,"25,001 to 50,000",1 to 6,1998.0,60.0,,A,S,N,2015.0,775.0,2324.0,4645.0,25001,50000.0,1.0,6.0
A04,Commercial,Office,,New,2324 to 4645,"25,001 to 50,000",1 to 6,1998.0,60.0,,A,S,N,2004.6,771.0,2324.0,4645.0,25001,50000.0,1.0,6.0
A04,Commercial,Office,Europe,New,46452 to 92903,"500,001 to 1 million",More than 25,2010.0,50.0,,AB,SFEI,N,64791.35,762.25,46452.0,92903.0,500001,1000000.0,25.0,1000000000.0
A04,Commercial,Office,,New,2324 to 4645,"25,001 to 50,000",1 to 6,1998.0,60.0,,A,S,N,1970.8,758.0,2324.0,4645.0,25001,50000.0,1.0,6.0
A04,Commercial,Office,,New,2324 to 4645,"25,001 to 50,000",1 to 6,1998.0,60.0,,A,S,N,1960.4,754.0,2324.0,4645.0,25001,50000.0,1.0,6.0
A04,Commercial,Office,Middle East,New,Over 92903,Over 1 million,More than 25,2010.0,60.0,,AB,SFEI,N,55752.78,747.72,92903.0,1000000000.0,1000000,inf,25.0,1000000000.0
A04,Commercial,Office,,New,2324 to 4645,"25,001 to 50,000",1 to 6,1998.0,60.0,,A,S,N,1937.0,745.0,2324.0,4645.0,25001,50000.0,1.0,6.0
A04,Commercial,Office,,New,2324 to 4645,"25,001 to 50,000",1 to 6,1998.0,60.0,,A,S,N,1931.8,743.0,2324.0,4645.0,25001,50000.0,1.0,6.0
A04,Commercial,Office,,New,2324 to 4645,"25,001 to 50,000",1 to 6,1998.0,60.0,,A,S,N,1926.6,741.0,2324.0,4645.0,25001,50000.0,1.0,6.0
A04,Commercial,Office,,New,2324 to 4645,"25,001 to 50,000",1 to 6,1998.0,60.0,,A,S,N,1921.4,739.0,2324.0,4645.0,25001,50000.0,1.0,6.0
A04,Commercial,Office,,New,2324 to 4645,"25,001 to 50,000",1 to 6,2004.0,,,A,SFEI,N,1703.45,708.0,2324.0,4645.0,25001,50000.0,1.0,6.0
A04,Commercial,Office,,New,9291 to 18580,"100,001 to 200,000",7 to 14,1998.0,,,A,S,N,11880.0,660.0,9291.0,18580.0,100001,200000.0,7.0,14.0
A04,NonCommercial,Other,,New,9291 to 18580,"100,001 to 200,000",7 to 14,2010.0,50.0,,AB,SFEI,N,9022.05,659.8,9291.0,18580.0,100001,200000.0,7.0,14.0
A04,,,Europe,New,18581 to 46451,"200,001 to 500,000",1 to 6,2010.0,50.0,,AB,SFEI,N,14888.94,645.1,18581.0,46451.0,200001,500000.0,1.0,6.0
A04,Commercial,Office,Europe,New,18581 to 46451,"200,001 to 500,000",7 to 14,2010.0,60.0,,AB,SFEI,N,17442.36,638.54,18581.0,46451.0,200001,500000.0,7.0,14.0
A04,Commercial,Office,,New,9291 to 18580,"100,001 to 200,000",7 to 14,1998.0,,,A,S,N,11448.0,636.0,9291.0,18580.0,100001,200000.0,7.0,14.0
A04,Commercial,Office,,New,9291 to 18580,"100,001 to 200,000",7 to 14,1998.0,,,A,S,N,11430.0,635.0,9291.0,18580.0,100001,200000.0,7.0,14.0
A04,Commercial,Office,,New,9291 to 18580,"100,001 to 200,000",7 to 14,1998.0,,,A,S,N,11286.0,627.0,9291.0,18580.0,100001,200000.0,7.0,14.0
A04,Commercial,Office,,New,9291 to 18580,"100,001 to 200,000",7 to 14,1998.0,,,A,S,N,11088.0,616.0,9291.0,18580.0,100001,200000.0,7.0,14.0
A04,Residential,Other,,New,466 to 929,"5,001 to 10,000 ",1 to 6,2004.0,,,A,SFEI,N,285.22,603.0,466.0,929.0,,,1.0,6.0
A04,Commercial,Education,,New,9291 to 18580,"100,001 to 200,000",1 to 6,2009.0,,,B,SFEI,N,7071000.0,590.94,9291.0,18580.0,100001,200000.0,1.0,6.0
A04,Residential,Other,,New,93 or less,"1,000 or less",1 to 6,,,,A,SEI,N,36.96,568.62,0.0,93.0,#NAME?,1000.0,1.0,6.0
A04,Industrial,Industrial,Europe,New,2324 to 4645,"25,001 to 50,000",1 to 6,2010.0,60.0,,AB,SFEI,N,1442.3,565.61,2324.0,4645.0,25001,50000.0,1.0,6.0
A04,Commercial,Education,,New,9291 to 18580,"100,001 to 200,000",1 to 6,2010.0,,,AB,S,N,5532.47,563.88,9291.0,18580.0,100001,200000.0,1.0,6.0
A04,Commercial,Health Care,,New,9291 to 18580,"100,001 to 200,000",1 to 6,2009.0,,,B,SFEI,N,5147000.0,557.57,9291.0,18580.0,100001,200000.0,1.0,6.0
A04,Commercial,Office,Europe,New,2324 to 4645,"25,001 to 50,000",1 to 6,2010.0,40.0,,AB,SFEI,N,1199.16,556.13,2324.0,4645.0,25001,50000.0,1.0,6.0
A04,Commercial,Office,Europe,New,9291 to 18580,"100,001 to 200,000",1 to 6,2010.0,60.0,,AB,SFEI,N,8285.94,552.4,9291.0,18580.0,100001,200000.0,1.0,6.0
A04,Commercial,Health Care,Europe,New,9291 to 18580,"100,001 to 200,000",7 to 14,2010.0,60.0,,AB,SFEI,N,8090.74,546.67,9291.0,18580.0,100001,200000.0,7.0,14.0
A04,Residential,Other,,New,466 to 929,"5,001 to 10,000 ",1 to 6,2004.0,,,A,SFEI,N,366.79,539.4,466.0,929.0,,,1.0,6.0
A04,Residential,Other,,New,93 or less,"1,000 or less",1 to 6,,,,A,SEI,N,35.05,539.23,0.0,93.0,#NAME?,1000.0,1.0,6.0
A04,Residential,Other,,New,93 or less,"1,000 or less",1 to 6,,,,A,SEI,N,33.27,511.85,0.0,93.0,#NAME?,1000.0,1.0,6.0
A04,Commercial,Health Care,,New,9291 to 18580,"100,001 to 200,000",1 to 6,2009.0,,,B,SFEI,N,4504000.0,502.58,9291.0,18580.0,100001,200000.0,1.0,6.0
A04,Commercial,Office,Europe,New,46452 to 92903,"500,001 to 1 million",15 to 25,2010.0,50.0,,AB,SFEI,N,39869.98,493.44,46452.0,92903.0,500001,1000000.0,15.0,25.0
A04,Residential,Other,,New,93 or less,"1,000 or less",1 to 6,,,,A,SEI,N,32.03,492.77,0.0,93.0,#NAME?,1000.0,1.0,6.0
A04,Commercial,Office,,New,4646 to 9290,"50,001 to 100,000",1 to 6,2004.0,,,A,SFEI,N,2952.25,490.0,4646.0,9290.0,500001,100000.0,1.0,6.0
A04,Commercial,Health Care,,New,9291 to 18580,"100,001 to 200,000",1 to 6,2009.0,,,B,SFEI,N,4284000.0,476.98,9291.0,18580.0,100001,200000.0,1.0,6.0
A04,Commercial,Office,Asia-Pacific,New,2324 to 4645,"25,001 to 50,000",7 to 14,2008.0,60.0,,A,SFEI,N,1674.0,470.0,2324.0,4645.0,25001,50000.0,7.0,14.0
A04,Commercial,Education,,New,9291 to 18580,"100,001 to 200,000",1 to 6,2009.0,,,B,SFEI,N,5382000.0,461.89,9291.0,18580.0,100001,200000.0,1.0,6.0
A04,Commercial,Education,,New,9291 to 18580,"100,001 to 200,000",1 to 6,2009.0,,,B,SFEI,N,5289000.0,456.93,9291.0,18580.0,100001,200000.0,1.0,6.0
A04,Commercial,Office,,New,9291 to 18580,"100,001 to 200,000",7 to 14,2009.0,,,B,SFEI,N,6810000.0,455.28,9291.0,18580.0,100001,200000.0,7.0,14.0
A04,Commercial,Office,Europe,New,2324 to 4645,"25,001 to 50,000",1 to 6,2010.0,40.0,,AB,SFEI,N,1039.86,453.53,2324.0,4645.0,25001,50000.0,1.0,6.0
A04,Commercial,Education,,New,9291 to 18580,"100,001 to 200,000",1 to 6,2009.0,,,B,SFEI,N,5202000.0,451.95,9291.0,18580.0,100001,200000.0,1.0,6.0
A04,Commercial,Education,,New,9291 to 18580,"100,001 to 200,000",1 to 6,2009.0,,,B,SFEI,N,5188000.0,451.54,9291.0,18580.0,100001,200000.0,1.0,6.0
A04,Commercial,Health Care,,New,9291 to 18580,"100,001 to 200,000",1 to 6,2009.0,,,B,SFEI,N,3942000.0,450.3,9291.0,18580.0,100001,200000.0,1.0,6.0
A04,Commercial,Education,,New,9291 to 18580,"100,001 to 200,000",1 to 6,2009.0,,,B,SFEI,N,5187000.0,448.01,9291.0,18580.0,100001,200000.0,1.0,6.0
A04,Commercial,Health Care,,New,9291 to 18580,"100,001 to 200,000",1 to 6,2009.0,,,B,SFEI,N,3888000.0,447.35,9291.0,18580.0,100001,200000.0,1.0,6.0
A04,Commercial,Warehouse,,New,46452 to 92903,"500,001 to 1 million",1 to 6,2008.0,25.0,,A,SFEI,N,21060.0,442.0,46452.0,92903.0,500001,1000000.0,1.0,6.0
A04,Commercial,Health Care,,New,9291 to 18580,"100,001 to 200,000",1 to 6,2009.0,,,B,SFEI,N,3881000.0,438.12,9291.0,18580.0,100001,200000.0,1.0,6.0
A04,Commercial,Office,Asia-Pacific,New,2324 to 4645,"25,001 to 50,000",7 to 14,2008.0,60.0,,A,SFEI,N,1528.0,430.0,2324.0,4645.0,25001,50000.0,7.0,14.0
A04,Commercial,Office,Asia-Pacific,New,2324 to 4645,"25,001 to 50,000",7 to 14,2008.0,60.0,,A,SFEI,N,1491.0,420.0,2324.0,4645.0,25001,50000.0,7.0,14.0
A04,Commercial,Office,,New,9291 to 18580,"100,001 to 200,000",7 to 14,2009.0,,,B,SFEI,N,6112000.0,415.95,9291.0,18580.0,100001,200000.0,7.0,14.0
A04,Commercial,Education,North America,New,4646 to 9290,"50,001 to 100,000",1 to 6,2010.0,,,A,SF,N,1088.62,411.0,4646.0,9290.0,500001,100000.0,1.0,6.0
A04,Commercial,Office,Asia-Pacific,New,2324 to 4645,"25,001 to 50,000",7 to 14,2008.0,60.0,,A,SFEI,N,1451.0,410.0,2324.0,4645.0,25001,50000.0,7.0,14.0
A04,Commercial,Office,Europe,New,4646 to 9290,"50,001 to 100,000",1 to 6,2010.0,40.0,,AB,SFEI,N,2190.82,400.14,4646.0,9290.0,500001,100000.0,1.0,6.0
A04,Commercial,Education,Europe,New,9291 to 18580,"100,001 to 200,000",7 to 14,2010.0,50.0,,AB,SFEI,N,5785.47,399.0,9291.0,18580.0,100001,200000.0,7.0,14.0
A04,Commercial,Office,Europe,New,4646 to 9290,"50,001 to 100,000",1 to 6,2010.0,30.0,,AB,SFEI,N,2425.74,398.45,4646.0,9290.0,500001,100000.0,1.0,6.0
A04,Commercial,Office,,New,9291 to 18580,"100,001 to 200,000",7 to 14,2009.0,,,B,SFEI,N,5699000.0,389.39,9291.0,18580.0,100001,200000.0,7.0,14.0
A04,Commercial,Office,,New,9291 to 18580,"100,001 to 200,000",7 to 14,2009.0,,,B,SFEI,N,5682000.0,384.99,9291.0,18580.0,100001,200000.0,7.0,14.0
A04,Commercial,Education,North America,New,4646 to 9290,"50,001 to 100,000",1 to 6,2010.0,,,A,SF,N,1035.55,381.0,4646.0,9290.0,500001,100000.0,1.0,6.0
A04,Commercial,Office,,New,9291 to 18580,"100,001 to 200,000",7 to 14,2009.0,,,B,SFEI,N,5442000.0,373.09,9291.0,18580.0,100001,200000.0,7.0,14.0
A04,Commercial,Office,,New,9291 to 18580,"100,001 to 200,000",7 to 14,2009.0,,,B,SFEI,N,5317000.0,362.42,9291.0,18580.0,100001,200000.0,7.0,14.0
A04,Commercial,Office,,New,9291 to 18580,"100,001 to 200,000",7 to 14,2009.0,,,B,SFEI,N,5184000.0,357.71,9291.0,18580.0,100001,200000.0,7.0,14.0
A04,Residential,Other,Europe,New,466 to 929,"5,001 to 10,000 ",1 to 6,2010.0,40.0,,AB,SFEI,N,194.51,353.39,466.0,929.0,,,1.0,6.0
A04,Commercial,Office,,New,9291 to 18580,"100,001 to 200,000",7 to 14,2009.0,,,B,SFEI,N,5069000.0,353.14,9291.0,18580.0,100001,200000.0,7.0,14.0
A04,Commercial,Warehouse,,New,46452 to 92903,"500,001 to 1 million",1 to 6,2008.0,30.0,,D,SFEI,N,19211.0,350.0,46452.0,92903.0,500001,1000000.0,1.0,6.0
A04,Residential,Other,Europe,New,4646 to 9290,"50,001 to 100,000",7 to 14,2010.0,50.0,,AB,SFEI,N,2836.21,321.79,4646.0,9290.0,500001,100000.0,7.0,14.0
A04,Residential,Other,,New,2324 to 4645,"25,001 to 50,000",7 to 14,2011.0,60.0,,AB,SFEI,N,929.62,320.24,2324.0,4645.0,25001,50000.0,7.0,14.0
A04,Commercial,Office,Asia-Pacific,New,2324 to 4645,"25,001 to 50,000",7 to 14,2008.0,60.0,,B,SFEI,N,1245.0,320.0,2324.0,4645.0,25001,50000.0,7.0,14.0
A04,Residential,Other,,New,93 or less,"1,000 or less",1 to 6,2009.0,60.0,,A,SEI,N,21.44,318.5,0.0,93.0,#NAME?,1000.0,1.0,6.0
A04,Residential,Other,,New,93 or less,"1,000 or less",1 to 6,2009.0,60.0,,A,SEI,N,20.21,318.24,0.0,93.0,#NAME?,1000.0,1.0,6.0
A04,,,,New,18581 to 46451,"200,001 to 500,000",1 to 6,2010.0,40.0,,AB,S,N,6360.39,318.02,18581.0,46451.0,200001,500000.0,1.0,6.0
A04,Commercial,Office,,New,9291 to 18580,"100,001 to 200,000",7 to 14,2009.0,,,A,S,N,5184000.0,315.0,9291.0,18580.0,100001,200000.0,7.0,14.0
A04,Commercial,Office,Europe,New,9291 to 18580,"100,001 to 200,000",1 to 6,2002.0,50.0,,BCD,SFEI,N,4818.0,309.0,9291.0,18580.0,100001,200000.0,1.0,6.0
A04,Commercial,Office,,New,9291 to 18580,"100,001 to 200,000",7 to 14,2009.0,,,A,S,N,5069000.0,308.0,9291.0,18580.0,100001,200000.0,7.0,14.0
A04,Commercial,Office,Asia-Pacific,New,2324 to 4645,"25,001 to 50,000",7 to 14,2008.0,60.0,,A,SFEI,N,1021.0,290.0,2324.0,4645.0,25001,50000.0,7.0,14.0
